STATE,COUNTY,STNAME,CTYNAME,DATE,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,fips,DATE_WINDOW
6,69,California,San Benito County,2019-07-01,62803,31493,31310,4100,2032,2068,8227,4154,4073,3678,1857,1821,5789,2983,2806,48618,24410,24208,46798,23450,23348,25790,13372,12418,17261,8965,8296,15528,7706,7822,8220,3796,4424,4100,2032,2068,4354,2221,2133,4811,2366,2445,4434,2308,2126,4095,2099,1996,4224,2173,2051,4401,2286,2115,4523,2381,2142,4113,2125,1988,3859,1945,1914,4081,2034,2047,4036,1969,2067,3552,1758,1794,2870,1389,1481,2089,1040,1049,1413,628,785,883,381,502,965,358,607,36.0,35.5,36.7,06069,2020-04-01
6,69,California,San Benito County,2020-04-01,63808,32054,31754,4153,2074,2079,8289,4190,4099,3806,1907,1899,5750,2974,2776,49413,24852,24561,47560,23883,23677,26152,13531,12621,17607,9143,8464,15626,7802,7824,8577,3964,4613,4153,2074,2079,4463,2284,2179,4837,2399,2438,4439,2284,2155,4106,2104,2002,4285,2219,2066,4444,2278,2166,4637,2468,2169,4241,2178,2063,3889,1994,1895,4045,2001,2044,4088,2018,2070,3604,1789,1815,2974,1447,1527,2204,1088,1116,1468,657,811,952,399,553,979,373,606,36.2,35.8,36.8,06069,2020-07-01
6,69,California,San Benito County,2020-07-01,64055,32203,31852,4170,2090,2080,8291,4195,4096,3848,1922,1926,5722,2965,2757,49607,24966,24641,47746,23996,23750,26252,13574,12678,17719,9200,8519,15646,7829,7817,8659,4002,4657,4170,2090,2080,4490,2299,2191,4838,2409,2429,4433,2272,2161,4100,2102,1998,4299,2231,2068,4458,2274,2184,4680,2500,2180,4282,2195,2087,3894,2007,1887,4035,1992,2043,4098,2032,2066,3619,1798,1821,3007,1467,1540,2232,1098,1134,1477,660,817,968,403,565,975,374,601,36.3,35.9,36.8,06069,2021-07-01
6,69,California,San Benito County,2021-07-01,66675,33731,32944,4200,2066,2134,8588,4376,4212,4097,2009,2088,6205,3258,2947,51758,26236,25522,49790,25280,24510,27863,14464,13399,18628,9716,8912,16135,8218,7917,8822,4088,4734,4200,2066,2134,4623,2384,2239,5032,2511,2521,4793,2442,2351,4442,2306,2136,4306,2208,2098,4757,2479,2278,4975,2629,2346,4590,2400,2190,4048,2137,1911,4140,2086,2054,4174,2100,2074,3773,1895,1878,3065,1512,1553,2387,1174,1213,1493,693,800,960,387,573,917,322,595,36.2,36.0,36.5,06069,2022-07-01
6,69,California,San Benito County,2022-07-01,67579,34215,33364,4181,2118,2063,8521,4345,4176,4194,2053,2141,6256,3263,2993,52732,26713,26019,50683,25699,24984,28392,14732,13660,19022,9941,9081,16285,8305,7980,9120,4190,4930,4181,2118,2063,4664,2376,2288,4937,2494,2443,4826,2422,2404,4544,2369,2175,4252,2173,2079,4903,2559,2344,5058,2667,2391,4809,2542,2267,4166,2185,1981,4123,2086,2037,4142,2083,2059,3854,1951,1903,3092,1513,1579,2439,1183,1256,1647,782,865,1000,393,607,942,319,623,36.5,36.1,36.9,06069,2024-01-01
6,71,California,San Bernardino County,2016-01-01,2130726,1060292,1070434,154043,78726,75317,287976,147139,140837,130669,67105,63564,229581,119701,109880,1624701,801568,823133,1558038,767322,790716,919703,467975,451728,590963,297332,293631,504364,245694,258670,233130,104595,128535,154043,78726,75317,159901,81609,78292,159585,81693,77892,160012,82715,77297,168728,87928,80800,169423,86624,82799,150229,76267,73962,139315,69509,69806,131996,64932,67064,134084,66170,67914,133542,65407,68135,129373,62874,66499,107365,51243,56122,84737,40267,44470,57434,26650,30784,38868,17342,21526,26384,11000,15384,25707,9336,16371,33.1,32.0,34.3,06071,2017-07-01
6,71,California,San Bernardino County,2017-07-01,2149847,1070072,1079775,154525,78871,75654,288347,147292,141055,129545,66469,63076,226703,118114,108589,1643434,811482,831952,1577430,777440,799990,926287,472278,454009,601931,303902,298029,507513,247189,260324,241283,108235,133048,154525,78871,75654,158669,80889,77780,161570,82610,78960,157962,81615,76347,166394,86761,79633,174099,89280,84819,152334,77599,74735,142870,71608,71262,132628,65415,67213,134269,66148,68121,131478,64622,66856,130295,63173,67122,111471,53246,58225,85568,40337,45231,62007,28936,33071,40483,18092,22391,26985,11232,15753,26240,9638,16602,33.3,32.2,34.5,06071,2018-07-01
6,71,California,San Bernardino County,2018-07-01,2165627,1078174,1087453,153858,78558,75300,289055,147691,141364,128293,65796,62497,223833,116450,107383,1658813,819311,839502,1594421,786129,808292,931987,475748,456239,611752,309781,301971,509066,247843,261223,249770,112055,137715,153858,78558,75300,157862,80305,77557,163084,83665,79419,156892,81219,75673,163343,84748,78595,176568,90808,85760,155744,79615,76129,146168,73404,72764,133272,65954,67318,133842,65642,68200,130190,64126,66064,130820,63433,67387,114214,54642,59572,87602,41247,46355,64879,30168,34711,42737,19080,23657,27825,11715,16110,26727,9845,16882,33.5,32.4,34.7,06071,2019-07-01
6,71,California,San Bernardino County,2019-07-01,2177279,1083953,1093326,151925,77847,74078,289121,147422,141699,128377,65863,62514,219349,113970,105379,1671812,825620,846192,1607856,792821,815035,936188,478055,458133,620915,314915,306000,508363,247615,260748,259229,116321,142908,151925,77847,74078,157803,80151,77652,163771,83964,79807,156021,80688,75333,159252,82452,76800,176916,91002,85914,160345,81800,78545,148842,75156,73686,134812,66957,67855,132872,65044,67828,128712,63593,65119,130794,63519,67275,115985,55459,60526,90823,42630,48193,68052,31633,36419,44611,19957,24654,28431,11975,16456,27312,10126,17186,33.8,32.7,34.9,06071,2020-04-01
6,71,California,San Bernardino County,2020-04-01,2187894,1089749,1098145,149933,76736,73197,289754,147818,141936,129414,66404,63010,217871,113540,104331,1683018,831675,851343,1618793,798791,820002,940952,481235,459717,626495,318163,308332,508146,247744,260402,266281,119344,146937,149933,76736,73197,158826,80825,78001,163756,83865,79891,155782,80581,75201,158675,82491,76184,174879,89926,84953,164351,83858,80493,150154,76097,74057,137111,68282,68829,131669,64504,67165,129139,63880,65259,129749,62945,66804,117589,56415,61174,93112,43633,49479,70454,32604,37850,46009,20654,25355,28851,12157,16694,27855,10296,17559,34.0,32.9,35.1,06071,2020-07-01
6,71,California,San Bernardino County,2020-07-01,2189183,1090578,1098605,149211,76318,72893,289453,147714,141739,129806,66594,63212,216965,113174,103791,1684990,832840,852150,1620713,799952,820761,941696,481884,459812,627950,319078,308872,507887,247686,260201,267911,120014,147897,149211,76318,72893,158917,80929,77988,163561,83747,79814,155519,80447,75072,158227,82359,75868,173893,89433,84460,165620,84492,81128,150648,76467,74181,137789,68686,69103,131282,64333,66949,129358,64006,65352,129286,62720,66566,117961,56627,61334,93800,43939,49861,71046,32813,38233,46317,20809,25508,28925,12187,16738,27823,10266,17557,34.0,33.0,35.1,06071,2021-07-01
6,71,California,San Bernardino County,2021-07-01,2192882,1101413,1091469,141513,72456,69057,287357,146801,140556,133846,68862,64984,225599,119239,106360,1695889,847125,848764,1630166,813294,816872,955534,493059,462475,630474,322645,307829,507167,251467,255700,266926,119943,146983,141513,72456,69057,155669,79277,76392,166073,85211,80862,160506,83522,76984,164554,86892,77662,167335,86219,81116,168442,86173,82269,153588,78801,74787,141109,71452,69657,131132,65520,65612,130844,65668,65176,127012,62635,64377,118179,57644,60535,94674,44798,49876,72275,33491,38784,45516,20519,24997,28094,11752,16342,26367,9383,16984,34.1,33.2,35.1,06071,2022-07-01
6,71,California,San Bernardino County,2022-07-01,2193656,1101641,1092015,138264,70824,67440,283937,144933,139004,135541,69791,65750,224113,118595,105518,1702615,850449,852166,1635914,816093,819821,958583,494963,463620,633416,324341,309075,504866,250399,254467,273519,122758,150761,138264,70824,67440,155378,79276,76102,163046,83421,79625,160855,83899,76956,164312,86723,77589,163722,84062,79660,170947,87702,83245,155323,79745,75578,143424,72832,70592,131690,65886,65804,130367,65248,65119,124518,61466,63052,118291,57799,60492,96758,45810,50948,72152,33176,38976,49033,22099,26934,28927,12124,16803,26649,9549,17100,34.4,33.5,35.3,06071,2024-01-01
6,73,California,San Diego County,2016-01-01,3305462,1664812,1640650,213079,109406,103673,357251,182228,175023,156703,80406,76297,353441,196221,157220,2658410,1333890,1324520,2578429,1292772,1285657,1451479,761835,689644,979183,504639,474544,806823,396950,409873,438982,194962,244020,213079,109406,103673,200671,102216,98455,194428,99443,94985,209467,109535,99932,262829,147661,115168,287647,150610,137037,257122,133685,123437,228349,116775,111574,206065,103569,102496,209855,104529,105326,210374,104547,105827,207301,102046,105255,179293,85828,93465,149829,70774,79055,102271,47102,55169,71394,31392,40002,52858,22271,30587,62630,23423,39207,35.6,34.2,37.0,06073,2017-07-01
6,73,California,San Diego County,2017-07-01,3319019,1671454,1647565,210548,107902,102646,358148,182911,175237,155820,79755,76065,344271,190481,153790,2673936,1341603,1332333,2594503,1300886,1293617,1451113,761726,689387,989544,511085,478459,807666,397580,410086,453022,201740,251282,210548,107902,102646,200472,102493,97979,196198,100013,96185,206772,108116,98656,254797,142525,112272,288414,151302,137112,260511,135743,124768,234068,120108,113960,206551,103932,102619,209707,104627,105080,206489,102561,103928,207543,102254,105289,183927,88138,95789,150211,70904,79307,111949,51672,60277,74176,32877,41299,53391,22462,30929,63295,23825,39470,35.8,34.5,37.3,06073,2018-07-01
6,73,California,San Diego County,2018-07-01,3332483,1679402,1653081,206865,105970,100895,358218,183203,175015,154242,78804,75438,341840,188946,152894,2690270,1351007,1339263,2613158,1311425,1301733,1455473,764840,690633,998055,516765,481290,805584,396954,408630,467679,208760,258919,206865,105970,100895,200274,102560,97714,196608,100318,96290,206499,107916,98583,250919,140159,110760,285998,150450,135548,264217,137863,126354,240009,123717,116292,207831,104735,103096,207908,103616,104292,202982,100910,102072,207641,102345,105296,187053,90083,96970,152768,72094,80674,118258,54690,63568,78713,35076,43637,54247,22981,31266,63693,23919,39774,36.1,34.8,37.5,06073,2019-07-01
6,73,California,San Diego County,2019-07-01,3330459,1677056,1653403,201541,103113,98428,357184,182677,174507,154015,78760,75255,334435,183388,151047,2694248,1351690,1342558,2617719,1312506,1305213,1450472,761223,689249,1001005,519057,481948,799660,394345,405315,482619,215716,266903,201541,103113,98428,201244,103073,98171,194923,99586,95337,205710,107033,98677,243757,135133,108624,280473,148232,132241,268102,139516,128586,242821,125228,117593,209609,106081,103528,204945,102358,102587,199442,98928,100514,206683,101939,104744,188590,91120,97470,156391,73807,82584,124487,57566,66921,81985,36653,45332,55574,23561,32013,64182,24129,40053,36.4,35.1,37.8,06073,2020-04-01
6,73,California,San Diego County,2020-04-01,3334413,1680372,1654041,198021,101179,96842,356974,182829,174145,154393,78910,75483,331654,182397,149257,2701880,1356667,1345213,2625025,1317454,1307571,1451383,763070,688313,1004169,521674,482495,795242,392455,402787,493960,220928,273032,198021,101179,96842,202193,103839,98354,193614,98901,94713,204929,106780,98149,242285,134616,107669,275821,146275,129546,272061,141373,130688,244021,126267,117754,212266,107759,104507,202168,100955,101213,199130,98781,100349,203899,100592,103307,190045,92127,97918,159025,74903,84122,128764,59629,69135,85060,38134,46926,56412,23957,32455,64699,24305,40394,36.6,35.3,38.0,06073,2020-07-01
6,73,California,San Diego County,2020-07-01,3332427,1679841,1652586,196730,100454,96276,356339,182610,173729,154545,78961,75584,330141,181753,148388,2701696,1356991,1344705,2624813,1317816,1306997,1450514,763120,687394,1004708,522334,482374,793571,391710,401861,496393,222019,274374,196730,100454,96276,202172,103925,98247,193047,98613,94434,204370,106541,97829,241436,134245,107191,273798,145406,128392,273291,141922,131369,244551,126725,117826,213068,108281,104787,201243,100502,100741,199250,98827,100423,202794,100084,102710,190284,92297,97987,159824,75247,84577,129825,60111,69714,85790,38476,47314,56573,24027,32546,64381,24158,40223,36.6,35.3,38.0,06073,2021-07-01
6,73,California,San Diego County,2021-07-01,3274954,1661883,1613071,184587,94730,89857,348667,179012,169655,155622,79679,75943,321939,176553,145386,2663111,1347910,1315201,2586078,1308462,1277616,1426049,753164,672885,988149,517177,470972,782132,393047,389085,493858,221685,272173,184587,94730,89857,194210,99662,94548,194118,99595,94523,200501,104884,95617,237399,131103,106296,255929,135379,120550,269543,140697,128846,245528,128852,116676,217149,112249,104900,196936,100170,96766,199549,100911,98638,197207,98781,98426,188440,93185,95255,160389,76585,83804,131338,61197,70141,85322,38456,46866,55403,23432,31971,61406,22015,39391,37.0,35.9,38.2,06073,2022-07-01
6,73,California,San Diego County,2022-07-01,3276208,1660496,1615712,180984,92847,88137,342935,176257,166678,155707,79780,75927,328756,178735,150021,2673765,1351227,1322538,2596582,1311612,1284970,1432951,754795,678156,987659,516345,471314,773135,388561,384574,507032,227971,279061,180984,92847,88137,191247,98115,93132,190859,98207,92652,206819,107536,99283,238473,130914,107559,251713,132540,119173,268896,140213,128683,246238,129259,116979,220812,114333,106479,195572,99480,96092,198013,100067,97946,191726,96068,95658,187824,92946,94878,162789,77836,84953,131070,60951,70119,93964,42508,51456,57544,24531,33013,61665,22145,39520,37.2,36.1,38.3,06073,2024-01-01
6,75,California,San Francisco County,2016-01-01,871343,444435,426908,40107,20527,19580,54961,27991,26970,21989,11102,10887,62489,30469,32020,765368,390452,374916,754286,384815,369471,421031,217917,203114,341817,178964,162853,218506,116321,102185,131474,59061,72413,40107,20527,19580,31702,16246,15456,28523,14363,14160,30101,14643,15458,49113,24310,24803,104892,53948,50944,100882,52701,48181,74093,39235,34858,61950,33080,28870,60782,33072,27710,55950,30613,25337,52480,27764,24716,49294,24872,24422,43536,21188,22348,27738,13046,14692,21765,9756,12009,16996,7279,9717,21439,7792,13647,38.2,38.0,38.4,06075,2017-07-01
6,75,California,San Francisco County,2017-07-01,877471,447894,429577,40176,20588,19588,55416,28287,27129,22410,11383,11027,61409,29819,31590,770941,393503,377438,759469,387636,371833,423515,219382,204133,345315,181065,164250,217760,115875,101885,134985,60877,74108,40176,20588,19588,31933,16446,15487,29102,14726,14376,30219,14677,15542,47981,23640,24341,105135,54269,50866,102958,53999,48959,76189,40470,35719,61033,32327,28706,60739,32982,27757,55553,30364,25189,52082,27513,24569,49386,25016,24370,43879,21357,22522,30260,14333,15927,21743,9736,12007,17308,7420,9888,21795,8031,13764,38.1,37.9,38.4,06075,2018-07-01
6,75,California,San Francisco County,2018-07-01,879676,448829,430847,39606,20246,19360,55719,28503,27216,22532,11321,11211,60692,29452,31240,772942,394290,378652,761819,388759,373060,424136,219797,204339,346639,181908,164731,216325,114970,101355,138163,62429,75734,39606,20246,19360,32213,16538,15675,29233,14849,14384,30584,14833,15751,46913,23056,23857,103141,53275,49866,104879,55037,49842,78272,41683,36589,60347,31913,28434,59709,32197,27512,55035,30013,25022,52203,27599,24604,49378,25161,24217,44046,21432,22614,32476,15363,17113,22083,9970,12113,17435,7406,10029,22123,8258,13865,38.2,38.0,38.5,06075,2019-07-01
6,75,California,San Francisco County,2019-07-01,878826,448152,430674,39057,19970,19087,55701,28470,27231,22612,11383,11229,59747,28890,30857,772544,393907,378637,761456,388329,373127,422707,219087,203620,346114,181721,164393,213976,113527,100449,141619,64191,77428,39057,19970,19087,32161,16418,15743,29306,14959,14347,30751,14920,15831,45842,22446,23396,100422,51818,48604,106170,55902,50268,79694,42534,37160,59828,31467,28361,58087,31072,27015,54812,29744,25068,52282,27878,24404,48795,24833,23962,44133,21557,22576,34759,16472,18287,22588,10212,12376,17543,7427,10116,22596,8523,14073,38.3,38.1,38.6,06075,2020-04-01
6,75,California,San Francisco County,2020-04-01,870561,443688,426873,38196,19482,18714,55792,28577,27215,22923,11558,11365,59070,28429,30641,765081,389849,375232,753650,384071,369579,415949,215589,200360,339651,178471,161180,211117,111911,99206,143812,65260,78552,38196,19482,18714,32387,16552,15835,29100,14894,14206,31457,15161,16296,44841,21957,22884,95857,49491,46366,104808,55419,49389,79449,42270,37179,59537,31291,28246,56318,29989,26329,54682,29566,25116,51879,27719,24160,48238,24637,23601,43778,21384,22394,36475,17288,19187,23165,10468,12697,17634,7459,10175,22760,8661,14099,38.5,38.2,38.9,06075,2020-07-01
6,75,California,San Francisco County,2020-07-01,866606,441638,424968,37865,19292,18573,55719,28558,27161,23001,11605,11396,58637,28177,30460,761538,388016,373522,750021,382183,367838,413062,214143,198919,337114,177224,159890,210118,111350,98768,144152,65432,78720,37865,19292,18573,32379,16553,15826,29030,14868,14162,31584,15193,16391,44364,21726,22638,94083,48597,45486,104260,55211,49049,79376,42206,37170,59395,31210,28185,55715,29622,26093,54694,29537,25157,51692,27647,24045,48017,24544,23473,43643,21322,22321,36922,17490,19432,23315,10530,12785,17617,7449,10168,22655,8641,14014,38.6,38.3,39.0,06075,2021-07-01
6,75,California,San Francisco County,2021-07-01,811253,417449,393804,34332,17464,16868,55086,28301,26785,23427,11859,11568,46585,23026,23559,710078,365720,344358,698408,359825,338583,362222,189928,172294,298167,158099,140068,208990,112754,96236,144666,65946,78720,34332,17464,16868,31218,15980,15238,29825,15377,14448,27634,13923,13711,36421,17906,18515,74807,38603,36204,90351,48054,42297,74519,40207,34312,58490,31235,27255,53988,28964,25024,55386,30422,24964,52090,28467,23623,47526,24901,22625,43612,21629,21983,38157,18226,19931,23536,10733,12803,17192,7250,9942,22169,8108,14061,40.5,40.2,40.9,06075,2022-07-01
6,75,California,San Francisco County,2022-07-01,808437,415434,393003,33315,16793,16522,53824,27624,26200,23561,12014,11547,52011,25541,26470,709362,364845,344517,697737,359003,338734,362565,190143,172422,292983,155723,137260,205297,110372,94925,147446,67367,80079,33315,16793,16522,30357,15494,14863,29457,15265,14192,29691,14722,14969,39891,19698,20193,74140,38281,35859,87905,46841,41064,72821,39333,33488,58117,31268,26849,52520,27937,24583,54696,29829,24867,51169,28053,23116,46912,24553,22359,43444,21698,21746,38156,18166,19990,25910,11921,13989,17326,7327,9999,22610,8255,14355,40.5,40.2,40.9,06075,2024-01-01
6,77,California,San Joaquin County,2016-01-01,732662,365208,367454,52521,27120,25401,103380,52861,50519,45705,23548,22157,72265,37319,34946,554081,273566,280515,531056,261679,269377,302301,153983,148318,195435,98816,96619,173578,86001,87577,89778,39543,50235,52521,27120,25401,57319,29338,27981,57165,29223,27942,55105,28508,26597,51761,26659,25102,52342,27118,25224,49521,25090,24431,48364,24105,24259,45208,22503,22705,46238,23167,23071,45972,23099,22873,43925,21722,22203,37443,18013,19430,31221,14603,16618,21677,9964,11713,14988,6592,8396,10277,4259,6018,11615,4125,7490,34.1,33.0,35.2,06077,2017-07-01
6,77,California,San Joaquin County,2017-07-01,743286,370409,372877,52949,27280,25669,104368,53389,50979,46041,23627,22414,71886,37203,34683,563272,278150,285122,539928,266113,273815,306461,156126,150335,199967,101096,98871,175320,86907,88413,92755,40907,51848,52949,27280,25669,57328,29353,27975,58473,29836,28637,55344,28693,26651,51150,26337,24813,54136,27937,26199,50081,25321,24760,50126,25170,24956,45624,22668,22956,46629,23378,23251,45447,22939,22508,44487,21782,22705,38757,18808,19949,31199,14527,16672,23639,10895,12744,15782,6985,8797,10480,4366,6114,11655,4134,7521,34.2,33.1,35.3,06077,2018-07-01
